Date,Stock_Volume,keyword,클라우드,매출,추진,글로벌,성장,공개,케어,대표,캡스,랜섬웨어,위협,안전,플랫폼,데이터,하반기,보안,서비스,무인,솔루션,기록,금융,고객,포인트,공격,로봇,사업,기술,카카오,프로,매장,영상,대응,공모,투자,투자자,뱅크,심사,시장,주주,기업,가치,증권,자금,증시,분할,주식,평가,거래소,주가,회사,희망,자회사,거래,배당,에스원,SK 쉴더스,KT텔레캅,아이디스,코로나,인증,백신,QR코드
2020-09-28,"38,350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,"50,485",201,0,0,9,0,1,1,0,18,0,0,0,0,0,27,1,0,23,0,0,0,2,25,0,0,0,27,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,27,0,0,0,27,0,0,0,3,1,0,0
2020-10-05,"61,294",18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0
2020-10-06,"49,383",19,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2020-10-07,"127,654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"84,258",64,0,3,0,0,3,0,2,0,0,0,0,0,0,2,1,6,0,3,3,0,1,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,1,0,5,0,3,0,0,0,2,1,0,3,0,0,0,5,0,8,0,0,0,4,0,0,0
2020-10-12,"49,784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,"41,365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,"40,978",21,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,2
2020-10-15,"57,532",157,1,0,0,0,0,1,0,1,0,0,0,15,0,1,1,18,18,0,8,0,1,18,0,0,0,0,12,0,0,13,3,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,18,0,0,0,15,0,0,0
2020-10-16,"34,698",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020-10-19,"54,057",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-10-20,"44,354",6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2020-10-21,"62,978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,"41,538",24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0
2020-10-23,"34,669",50,0,7,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,1,3,1,0,0,3,1,0,1,1,1,0,0,2,1,0,2,1,0,1,1,0,9,0,0,0,2,0,0,0
2020-10-26,"27,660",102,0,2,1,3,1,1,0,3,0,0,0,1,0,1,0,2,0,1,1,2,4,0,0,0,0,5,0,1,0,0,3,0,0,5,1,0,0,5,2,7,3,3,1,0,1,4,6,1,4,3,0,1,3,2,10,0,0,0,7,0,0,1
2020-10-27,"85,196",68,1,1,2,1,2,3,0,2,0,0,0,0,0,3,0,2,2,1,1,3,2,1,1,1,0,2,1,1,1,0,0,1,0,3,0,0,0,4,2,4,0,2,0,0,0,1,1,1,3,2,0,0,3,0,6,0,0,0,1,0,0,0
2020-10-28,"54,139",42,0,2,1,1,1,3,0,3,0,0,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,1,1,4,0,0,0,0,0,1,1,0,0,2,0,0,0,0,5,0,0,0,2,1,0,0
2020-10-29,"42,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,"55,317",117,0,0,0,1,9,2,0,2,0,0,0,0,0,13,0,1,1,1,1,0,1,11,0,0,0,13,1,0,15,0,3,0,0,2,0,0,0,7,0,3,1,0,0,0,0,1,0,0,2,3,0,1,2,0,16,0,0,0,3,1,0,0
2020-11-02,"22,867",16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-03,"31,519",194,10,0,0,0,0,0,0,1,0,15,0,9,0,10,0,15,15,0,15,0,2,11,0,1,0,1,12,0,13,0,3,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,1,5,0,0,0,0,15,0,0,0,12,0,11,0
2020-11-04,"47,453",22,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,1,0
2020-11-05,"45,446",6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2020-11-06,"46,728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"56,607",25,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0
2020-11-10,"72,550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"57,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"117,703",13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-11-13,"55,163",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
2020-11-16,"54,098",17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
2020-11-17,"67,228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"54,030",16,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-11-19,"113,362",12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2020-11-20,"65,429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"78,138",11,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-24,"100,140",21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0
2020-11-25,"121,534",21,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
2020-11-26,"93,196",43,1,0,2,1,3,0,0,3,0,0,0,2,0,1,0,3,2,0,0,0,1,1,0,0,0,1,4,0,0,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,3,0,0,0
2020-11-27,"51,829",120,0,4,3,5,5,3,0,3,4,0,0,4,4,0,0,4,6,3,2,1,1,3,0,2,0,5,5,0,1,0,3,0,0,1,0,0,1,4,1,6,5,3,1,0,0,1,2,0,1,5,1,4,2,0,6,0,0,0,5,0,0,0
2020-11-30,"297,084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"86,110",202,0,0,0,1,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,25,3,0,15,0,3,0,14,1,0,0,0,0,0,23,0,25,0,1,0,1,0,0,2,18,14,0,0,0,25,0,0,0,17,0,0,0
2020-12-02,"176,344",128,1,3,1,1,1,0,0,0,1,0,0,0,1,13,0,1,1,0,1,3,1,13,0,0,0,16,1,0,0,1,1,1,0,3,0,0,0,1,2,3,11,0,0,0,2,2,0,0,1,4,13,3,3,0,16,0,0,0,2,0,0,0
2020-12-03,"96,701",24,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
2020-12-04,"76,792",89,0,1,3,1,7,0,0,6,0,0,0,0,3,7,0,0,0,0,4,0,3,2,0,0,0,7,2,0,0,0,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,2,0,0,0,18,0,0,0,8,0,0,0
2020-12-07,"46,745",102,0,0,0,0,1,2,0,1,0,0,0,0,1,3,0,0,1,0,1,0,0,16,0,0,0,17,1,0,16,0,1,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,17,0,0,0,4,0,1,0
2020-12-08,"44,928",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020-12-09,"63,236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,"116,339",15,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2020-12-11,"73,852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"60,188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"80,282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"138,890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"77,148",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-12-18,"105,197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"53,945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"53,562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"43,446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"51,662",30,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,1,0,1,2,1,2,0,0,0,1,0,0,0
2020-12-28,"76,942",44,1,1,1,1,2,0,0,0,0,0,0,1,0,1,0,1,1,1,1,2,1,2,0,0,0,2,2,1,1,1,1,1,0,2,0,0,0,2,0,2,1,2,1,0,0,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,0,0
2020-12-29,"82,028",25,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2020-12-30,"69,149",38,0,0,1,0,1,0,0,2,0,0,0,1,0,3,0,3,1,0,0,1,1,0,0,0,0,1,4,0,4,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,1,0,0,0
2021-01-04,"61,164",15,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2021-01-05,"142,960",17,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-01-06,"108,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,"118,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,"135,607",18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
2021-01-11,"131,327",24,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-12,"97,582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,"83,932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,"83,241",295,1,0,2,1,5,1,0,4,0,8,3,0,16,16,0,16,14,16,16,0,2,15,0,2,0,17,16,1,0,16,3,6,0,2,1,0,1,15,0,10,15,0,0,0,0,1,1,0,1,5,0,0,0,0,17,0,0,0,13,16,0,0
2021-01-15,"100,962",36,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,2,1,1,1,1,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,0,0,1,1,0,0
2021-01-18,"83,462",44,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,2,1,2,0,0,0,0,2,2,0,0,2,0,2,0,1,0,0,0,2,0,3,2,2,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,2,2,0,0
2021-01-19,"77,098",51,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2,2,1,1,0,0,0,1,0,0,0,0,2,0,3,1,1,0,2,0,3,2,2,2,1,1,2,1,1,2,1,0,0,3,0,4,0,0,0,1,1,0,0
2021-01-20,"77,262",14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2021-01-21,"47,547",130,0,1,0,0,14,1,0,1,0,1,0,1,1,15,0,2,1,3,1,0,1,12,1,0,0,15,2,0,14,3,2,1,0,1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,16,0,0,0,2,1,0,0
2021-01-22,"84,835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,"64,130",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-01-26,"105,746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"70,115",48,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,3,0,0,0,1,0,0,1,1,0,0,1,5,12,0,0,0,1,0,0,0
2021-01-28,"78,155",289,14,5,0,0,5,1,1,5,0,0,0,0,3,3,0,17,18,18,4,3,10,17,11,3,1,6,18,2,3,16,6,2,0,8,1,1,2,14,1,2,0,6,0,0,0,1,4,0,5,2,0,1,1,1,21,0,0,0,6,15,0,5
2021-01-29,"126,734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,"63,681",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,12,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2021-02-02,"68,175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"56,243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,"53,993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"50,371",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
2021-02-08,"49,860",249,0,0,5,0,1,8,0,4,0,0,0,0,0,20,0,16,8,0,11,2,5,19,1,0,0,4,0,0,0,0,4,7,0,5,2,0,0,1,0,14,3,2,2,0,0,4,12,0,1,7,0,0,1,0,58,0,0,0,22,0,0,0
2021-02-09,"46,747",31,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,0,0,0,3,0,0,0
2021-02-10,"104,119",62,1,2,1,2,2,0,2,2,2,0,0,2,2,2,0,2,2,2,2,1,0,3,0,0,0,3,2,0,0,2,2,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,1,0,0,3,0,0,1,0,4,0,2,0,2,1,0,0
2021-02-15,"34,864",51,0,6,0,1,0,0,0,6,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,1,0,0,5,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0
2021-02-16,"35,424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-17,"55,787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-18,"68,530",42,2,0,0,0,1,1,0,2,0,0,0,2,1,2,0,2,2,1,2,1,0,1,0,0,0,1,2,0,1,1,2,2,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0
2021-02-19,"66,249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,"36,994",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-02-23,"55,095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,"63,476",59,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,2,1,0,0,0,0,4,3,0,0,2,4,3,2,3,1,0,0,3,3,1,1,3,0,2,1,1,5,0,0,0,0,0,0,0
