Date,Stock_Volume,클라우드,매출,추진,글로벌,성장,공개,케어,대표,캡스,랜섬웨어,위협,안전,플랫폼,데이터,하반기,보안,서비스,무인,솔루션,기록,금융,고객,포인트,공격,로봇,사업,기술,카카오,프로,매장,영상,대응,공모,투자,투자자,뱅크,심사,시장,주주,기업,가치,증권,자금,증시,분할,주식,평가,거래소,주가,회사,희망,자회사,거래,배당,에스원,SK 쉴더스,KT텔레캅,아이디스,코로나,인증,백신,QR코드
2019-10-16,"37,629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,"33,214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,"54,556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-21,"41,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-22,"38,153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,"72,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,"46,352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-25,"33,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,"35,787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,"42,264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,"47,368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,"66,393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,"35,098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,"48,048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,"48,994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-06,"41,775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,"37,608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,"37,370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,"27,640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-12,"34,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-13,"30,907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,"48,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-15,"64,001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-18,"30,381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-19,"39,475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-20,"32,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-21,"42,357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-22,"30,303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-25,"32,660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-26,"106,079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-27,"38,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-28,"24,068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-29,"43,149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02,"46,713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-03,"43,752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-04,"62,465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-05,"83,989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06,"48,418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09,"22,014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-10,"23,663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-11,"49,601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-12,"94,535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-13,"74,444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-16,"117,819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17,"47,845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18,"42,678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19,"43,222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-20,"53,841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,"83,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-24,"29,049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-26,"36,552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-27,"39,956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-30,"36,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02,"66,887",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,0,0,1,0,9,0,0,0,9,0,9,0,0,8,0,0,0,0
2020-01-03,"78,066",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,6,0,0,0,4,0,6,0,0,3,0,0,0,0
2020-01-06,"49,312",1,1,0,1,1,0,2,1,1,0,1,1,1,1,0,1,1,0,3,1,3,1,1,1,4,1,1,2,0,0,1,1,0,0,0,0,0,2,0,1,1,4,2,0,0,0,1,0,4,1,0,1,3,0,5,0,0,1,0,0,0,0
2020-01-07,"55,727",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,5,0,0,0,3,0,5,0,0,1,0,2,0,0
2020-01-08,"70,144",0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0
2020-01-09,"74,737",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,6,0,0,0,6,0,6,0,0,3,0,0,0,0
2020-01-10,"54,262",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,3,0,3,0,0,1,0,0,0,0
2020-01-13,"47,984",0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2,0,3,1,0,0,5,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,5,2,0,0,0,0,0,5,1,0,1,6,0,6,0,0,3,0,1,0,0
2020-01-14,"56,702",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0
2020-01-15,"41,427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,4,0,4,0,0,3,0,0,0,0
2020-01-16,"53,856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,0,0,0
2020-01-17,"52,793",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,10,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,7,0,0,0,1,0,10,0,0,0,10,0,10,0,0,2,0,0,0,0
2020-01-20,"58,344",1,0,0,21,12,3,0,31,1,0,1,0,0,3,0,20,2,0,28,0,2,0,1,0,0,29,14,0,3,1,4,4,0,4,0,0,1,8,1,19,0,1,1,0,1,0,9,0,3,8,0,0,0,1,31,0,1,0,0,0,0,0
2020-01-21,"30,591",0,1,13,13,14,2,0,7,1,0,0,2,3,3,0,14,1,0,11,2,7,0,2,0,2,21,16,0,3,0,3,3,0,5,0,3,3,3,1,7,0,7,2,0,0,0,7,0,4,13,0,1,3,1,28,0,2,2,0,0,1,0
2020-01-22,"35,157",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0
2020-01-23,"71,565",1,0,0,1,1,0,1,1,2,0,0,5,1,1,0,4,4,0,3,1,3,2,1,0,1,3,1,0,3,3,2,5,0,1,1,0,1,1,0,4,0,2,1,0,0,0,1,0,1,1,0,1,4,0,7,0,2,0,0,0,0,0
2020-01-28,"78,912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5,0,0,0,5,0,5,0,0,2,0,0,0,0
2020-01-29,"283,468",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0
2020-01-30,"53,996",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0
2020-01-31,"48,466",0,6,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,2,0,0,0,4,1,0,0,0,0,3,0,0,2,1,0,1,1,2,2,0,6,1,0,0,3,0,2,5,1,0,1,5,4,12,0,0,1,0,0,0,0
2020-02-03,"54,978",0,7,1,5,6,5,2,8,2,0,0,1,2,34,0,5,35,0,3,5,5,28,1,2,6,39,11,3,7,8,9,1,0,9,2,0,0,8,0,8,2,14,4,0,0,4,4,0,11,39,3,31,7,1,52,0,0,2,0,0,0,0
2020-02-04,"80,799",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,1,2,2,0,0,3,4,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,0,3,2,0,2,3,0,7,0,0,0,1,0,0,0
2020-02-05,"57,894",0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,3,0,2,1,1,0,5,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,5,2,0,2,5,0,7,0,0,0,0,0,0,0
2020-02-06,"41,261",0,0,0,0,0,2,2,1,0,0,0,0,1,3,0,1,2,1,3,0,3,1,1,0,4,2,3,2,0,1,0,0,0,2,0,0,0,0,0,1,0,4,2,0,1,1,1,0,5,4,0,2,6,0,9,0,0,1,0,0,0,0
2020-02-07,"45,344",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,4,1,0,1,4,0,5,0,0,2,0,0,0,0
2020-02-10,"51,469",1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,2,0,2,0,0,0,0,2,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0
2020-02-11,"35,831",0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,2,3,0,3,0,0,5,4,1,0,1,3,1,0,0,4,0,3,0,1,0,0,0,9,0,0,0,0,2,0,9,1,0,0,5,0,11,0,0,3,0,0,0,0
2020-02-12,"51,795",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,0,0,1,0,9,0,0,0,9,0,9,0,0,6,0,0,0,0
2020-02-13,"63,067",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,4,1,3,0,0,1,6,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,6,3,0,0,0,0,0,6,0,0,0,6,0,7,0,0,1,0,0,0,0
2020-02-14,"48,312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0
2020-02-17,"40,947",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,6,1,0,0,0,1,0,5,1,0,0,2,0,6,0,0,0,0,0,0,0
2020-02-18,"42,260",1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,2,1,1,3,0,1,0,1,3,0,1,0,0,0,1,2,0,0,0,0,0,4,0,3,0,4,0,0,0,0,1,0,3,2,0,0,0,0,5,0,1,0,0,0,0,0
2020-02-19,"43,150",0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,4,1,0,0,4,0,6,0,0,3,1,1,0,0
2020-02-20,"55,882",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,1,0,0,0,0
2020-02-21,"51,953",0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,1,2,1,1,0,1,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0
2020-02-24,"66,093",0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,8,7,8,1,0,1,9,1,0,4,1,11,7,0,7,2,7,0,8,0,0,0,1,0,1,7,4,1,0,0,0,2,0,4,2,0,1,4,0,13,0,0,3,0,8,0,7
2020-02-25,"67,074",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,11,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0,0,0,2,0,11,0,0,0,11,0,12,0,0,7,0,0,0,0
2020-02-26,"81,330",0,0,0,0,25,3,2,1,0,0,0,0,0,3,0,0,3,0,3,1,2,0,1,0,6,0,2,1,0,0,3,1,0,2,0,0,0,5,0,6,0,32,26,0,0,1,2,0,10,11,1,1,5,0,33,0,0,2,27,0,0,0
2020-02-27,"142,693",0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,7,0,0,0,0,0,3,4,0,0,3,1,10,0,0,2,6,0,0,0
2020-02-28,"102,578",0,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,11,0,1,0,1,0,1,0,5,2,2,0,0,0,3,0,0,2,0,0,0,0,0,2,0,28,1,0,0,1,3,0,6,20,1,0,5,0,30,0,0,3,2,0,0,0
2020-03-02,"74,646",0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,10,3,0,0,1,0,1,6,4,0,1,7,0,10,0,0,3,3,0,0,0
2020-03-03,"73,175",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,2,1,0,0,0
2020-03-04,"67,706",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,2,0,0,2,1,0,3,1,0,1,0,0,0,3,2,1,0,2,0,5,0,0,2,3,0,0,0
2020-03-05,"56,175",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,2,0,0,0,0
2020-03-06,"53,556",0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,4,0,0,0,5,0,5,0,0,0,1,0,0,0
2020-03-09,"64,194",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,10,1,1,2,0,0,0,0,0,3,3,0,0,3,3,1,1,13,6,0,0,0,3,3,10,1,0,0,13,0,13,0,0,3,0,1,0,0
2020-03-10,"80,519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,4,0,4,0,0,3,0,0,0,0
2020-03-11,"116,456",0,0,1,0,0,1,3,2,0,0,0,0,0,6,0,0,17,0,3,0,4,18,2,0,9,21,2,1,3,0,1,1,0,2,0,0,0,0,0,0,0,9,3,0,0,0,1,0,10,19,1,19,9,0,30,0,0,5,21,0,0,0
